Species,Units,Date,Year,Month,Day,Time,Value
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,5,48.5
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,6,72.7
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,7,87.1
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,8,110.5
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,9,127.5
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,10,116.7
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,11,116.9
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,12,88.3
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,13,84.4
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,14,73.4
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,15,79.3
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,16,100.1
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,17,102.8
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,18,109.4
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,19,93.0
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,20,131.2
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,21,108.3
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,22,105.1
NOX,ug m-3 as NO2,28/12/2017,2017,12,28,23,66.8
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,0,69.5
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,1,76.8
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,2,70.7
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,3,41.8
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,4,30.1
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,5,26.8
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,6,31.7
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,7,51.9
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,8,37.8
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,9,36.2
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,10,35.7
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,11,38.1
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,12,46.9
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,13,58.4
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,14,60.0
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,15,67.8
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,16,69.4
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,17,61.4
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,18,71.8
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,19,56.4
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,20,38.3
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,21,30.4
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,22,28.8
NOX,ug m-3 as NO2,29/12/2017,2017,12,29,23,29.5
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,0,27.0
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,1,15.5
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,2,9.4
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,3,9.3
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,4,10.6
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,5,12.0
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,6,17.0
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,7,22.7
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,8,21.9
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,9,26.8
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,10,26.5
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,11,25.8
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,12,24.0
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,13,23.5
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,14,29.8
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,15,31.8
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,16,37.5
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,17,33.5
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,18,31.6
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,19,31.9
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,20,30.7
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,21,26.8
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,22,21.3
NOX,ug m-3 as NO2,30/12/2017,2017,12,30,23,19.9
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,0,16.9
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,1,10.4
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,2,7.6
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,3,8.3
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,4,6.7
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,5,6.4
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,6,8.6
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,7,8.4
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,8,9.8
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,9,12.4
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,10,15.0
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,11,19.4
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,12,22.2
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,13,25.3
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,14,28.6
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,15,20.6
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,16,22.2
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,17,19.7
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,18,22.9
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,19,18.5
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,20,18.6
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,21,15.1
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,22,23.6
NOX,ug m-3 as NO2,31/12/2017,2017,12,31,23,20.7
PM10,ug/m3,01/01/2017,2017,01,01,0,35.7
PM10,ug/m3,01/01/2017,2017,01,01,1,28.5
PM10,ug/m3,01/01/2017,2017,01,01,2,22.7
PM10,ug/m3,01/01/2017,2017,01,01,3,20.5
PM10,ug/m3,01/01/2017,2017,01,01,4,22.1
PM10,ug/m3,01/01/2017,2017,01,01,5,27.3
PM10,ug/m3,01/01/2017,2017,01,01,6,26.1
PM10,ug/m3,01/01/2017,2017,01,01,7,23.3
PM10,ug/m3,01/01/2017,2017,01,01,8,20.7
PM10,ug/m3,01/01/2017,2017,01,01,9,29.1
PM10,ug/m3,01/01/2017,2017,01,01,10,20.1
PM10,ug/m3,01/01/2017,2017,01,01,11,15.9
PM10,ug/m3,01/01/2017,2017,01,01,12,10.8
PM10,ug/m3,01/01/2017,2017,01,01,13,19.3
PM10,ug/m3,01/01/2017,2017,01,01,14,11.4
PM10,ug/m3,01/01/2017,2017,01,01,15,15.7
PM10,ug/m3,01/01/2017,2017,01,01,16,8.6
PM10,ug/m3,01/01/2017,2017,01,01,17,5.2
PM10,ug/m3,01/01/2017,2017,01,01,18,9.2
PM10,ug/m3,01/01/2017,2017,01,01,19,13.7
PM10,ug/m3,01/01/2017,2017,01,01,20,10.6
PM10,ug/m3,01/01/2017,2017,01,01,21,13.1
PM10,ug/m3,01/01/2017,2017,01,01,22,9.6
PM10,ug/m3,01/01/2017,2017,01,01,23,13.9
PM10,ug/m3,02/01/2017,2017,01,02,0,6.4
PM10,ug/m3,02/01/2017,2017,01,02,1,19.1
PM10,ug/m3,02/01/2017,2017,01,02,2,8.4
PM10,ug/m3,02/01/2017,2017,01,02,3,14.7
PM10,ug/m3,02/01/2017,2017,01,02,4,20.3
PM10,ug/m3,02/01/2017,2017,01,02,5,15.3
PM10,ug/m3,02/01/2017,2017,01,02,6,19.1
PM10,ug/m3,02/01/2017,2017,01,02,7,15.7
PM10,ug/m3,02/01/2017,2017,01,02,8,17.9
PM10,ug/m3,02/01/2017,2017,01,02,9,19.7
PM10,ug/m3,02/01/2017,2017,01,02,10,13.7
PM10,ug/m3,02/01/2017,2017,01,02,11,17.1
PM10,ug/m3,02/01/2017,2017,01,02,12,17.1
PM10,ug/m3,02/01/2017,2017,01,02,13,12.0
PM10,ug/m3,02/01/2017,2017,01,02,14,16.9
PM10,ug/m3,02/01/2017,2017,01,02,15,18.3
PM10,ug/m3,02/01/2017,2017,01,02,16,14.7
PM10,ug/m3,02/01/2017,2017,01,02,17,17.7
PM10,ug/m3,02/01/2017,2017,01,02,18,18.7
PM10,ug/m3,02/01/2017,2017,01,02,19,21.3
PM10,ug/m3,02/01/2017,2017,01,02,20,24.9
PM10,ug/m3,02/01/2017,2017,01,02,21,22.1
PM10,ug/m3,02/01/2017,2017,01,02,22,19.7
PM10,ug/m3,02/01/2017,2017,01,02,23,26.3
PM10,ug/m3,03/01/2017,2017,01,03,0,22.9
PM10,ug/m3,03/01/2017,2017,01,03,1,22.7
PM10,ug/m3,03/01/2017,2017,01,03,2,20.5
PM10,ug/m3,03/01/2017,2017,01,03,3,24.3
PM10,ug/m3,03/01/2017,2017,01,03,4,19.7
PM10,ug/m3,03/01/2017,2017,01,03,5,16.7
PM10,ug/m3,03/01/2017,2017,01,03,6,16.3
PM10,ug/m3,03/01/2017,2017,01,03,7,12.4
PM10,ug/m3,03/01/2017,2017,01,03,8,15.7
PM10,ug/m3,03/01/2017,2017,01,03,9,20.3
PM10,ug/m3,03/01/2017,2017,01,03,10,23.1
PM10,ug/m3,03/01/2017,2017,01,03,11,20.5
PM10,ug/m3,03/01/2017,2017,01,03,12,19.7
PM10,ug/m3,03/01/2017,2017,01,03,13,21.1
PM10,ug/m3,03/01/2017,2017,01,03,14,20.1
PM10,ug/m3,03/01/2017,2017,01,03,15,14.7
PM10,ug/m3,03/01/2017,2017,01,03,16,14.7
PM10,ug/m3,03/01/2017,2017,01,03,17,17.9
PM10,ug/m3,03/01/2017,2017,01,03,18,19.7
PM10,ug/m3,03/01/2017,2017,01,03,19,16.9
PM10,ug/m3,03/01/2017,2017,01,03,20,13.1
PM10,ug/m3,03/01/2017,2017,01,03,21,17.9
PM10,ug/m3,03/01/2017,2017,01,03,22,10.4
PM10,ug/m3,03/01/2017,2017,01,03,23,9.8
PM10,ug/m3,04/01/2017,2017,01,04,0,9.4
PM10,ug/m3,04/01/2017,2017,01,04,1,7.6
PM10,ug/m3,04/01/2017,2017,01,04,2,5.0
PM10,ug/m3,04/01/2017,2017,01,04,3,10.0
PM10,ug/m3,04/01/2017,2017,01,04,4,13.7
PM10,ug/m3,04/01/2017,2017,01,04,5,5.8
PM10,ug/m3,04/01/2017,2017,01,04,6,11.6
PM10,ug/m3,04/01/2017,2017,01,04,7,12.5
PM10,ug/m3,04/01/2017,2017,01,04,8,13.1
PM10,ug/m3,04/01/2017,2017,01,04,9,20.7
PM10,ug/m3,04/01/2017,2017,01,04,10,21.7
PM10,ug/m3,04/01/2017,2017,01,04,11,16.5
PM10,ug/m3,04/01/2017,2017,01,04,12,26.5
PM10,ug/m3,04/01/2017,2017,01,04,13,20.9
PM10,ug/m3,04/01/2017,2017,01,04,14,25.9
PM10,ug/m3,04/01/2017,2017,01,04,15,32.7
PM10,ug/m3,04/01/2017,2017,01,04,16,28.3
PM10,ug/m3,04/01/2017,2017,01,04,17,28.3
PM10,ug/m3,04/01/2017,2017,01,04,18,21.1
PM10,ug/m3,04/01/2017,2017,01,04,19,38.4
PM10,ug/m3,04/01/2017,2017,01,04,20,26.7
PM10,ug/m3,04/01/2017,2017,01,04,21,23.3
PM10,ug/m3,04/01/2017,2017,01,04,22,18.1
PM10,ug/m3,04/01/2017,2017,01,04,23,21.9
PM10,ug/m3,05/01/2017,2017,01,05,0,16.3
PM10,ug/m3,05/01/2017,2017,01,05,1,14.7
PM10,ug/m3,05/01/2017,2017,01,05,2,18.1
PM10,ug/m3,05/01/2017,2017,01,05,3,14.1
PM10,ug/m3,05/01/2017,2017,01,05,4,14.3
PM10,ug/m3,05/01/2017,2017,01,05,5,17.5
PM10,ug/m3,05/01/2017,2017,01,05,6,19.7
PM10,ug/m3,05/01/2017,2017,01,05,7,50.0
PM10,ug/m3,05/01/2017,2017,01,05,8,19.7
PM10,ug/m3,05/01/2017,2017,01,05,9,31.1
PM10,ug/m3,05/01/2017,2017,01,05,10,28.5
PM10,ug/m3,05/01/2017,2017,01,05,11,32.9
PM10,ug/m3,05/01/2017,2017,01,05,12,44.6
PM10,ug/m3,05/01/2017,2017,01,05,13,55.2
PM10,ug/m3,05/01/2017,2017,01,05,14,39.8
PM10,ug/m3,05/01/2017,2017,01,05,15,33.7
PM10,ug/m3,05/01/2017,2017,01,05,16,33.9
PM10,ug/m3,05/01/2017,2017,01,05,17,42.4
PM10,ug/m3,05/01/2017,2017,01,05,18,46.2
PM10,ug/m3,05/01/2017,2017,01,05,19,44.6
PM10,ug/m3,05/01/2017,2017,01,05,20,55.0
PM10,ug/m3,05/01/2017,2017,01,05,21,47.0
PM10,ug/m3,05/01/2017,2017,01,05,22,46.4
PM10,ug/m3,05/01/2017,2017,01,05,23,42.8
PM10,ug/m3,06/01/2017,2017,01,06,0,54.8
PM10,ug/m3,06/01/2017,2017,01,06,1,64.1
PM10,ug/m3,06/01/2017,2017,01,06,2,48.8
PM10,ug/m3,06/01/2017,2017,01,06,3,44.2
PM10,ug/m3,06/01/2017,2017,01,06,4,
PM10,ug/m3,06/01/2017,2017,01,06,5,
PM10,ug/m3,06/01/2017,2017,01,06,6,
PM10,ug/m3,06/01/2017,2017,01,06,7,
PM10,ug/m3,06/01/2017,2017,01,06,8,
PM10,ug/m3,06/01/2017,2017,01,06,9,
PM10,ug/m3,06/01/2017,2017,01,06,10,
PM10,ug/m3,06/01/2017,2017,01,06,11,37.6
PM10,ug/m3,06/01/2017,2017,01,06,12,32.1
PM10,ug/m3,06/01/2017,2017,01,06,13,31.3
PM10,ug/m3,06/01/2017,2017,01,06,14,29.3
PM10,ug/m3,06/01/2017,2017,01,06,15,25.7
PM10,ug/m3,06/01/2017,2017,01,06,16,31.3
PM10,ug/m3,06/01/2017,2017,01,06,17,28.9
PM10,ug/m3,06/01/2017,2017,01,06,18,22.3
PM10,ug/m3,06/01/2017,2017,01,06,19,20.7
PM10,ug/m3,06/01/2017,2017,01,06,20,18.9
PM10,ug/m3,06/01/2017,2017,01,06,21,16.3
PM10,ug/m3,06/01/2017,2017,01,06,22,17.3
PM10,ug/m3,06/01/2017,2017,01,06,23,13.1
PM10,ug/m3,07/01/2017,2017,01,07,0,12.0
PM10,ug/m3,07/01/2017,2017,01,07,1,7.2
PM10,ug/m3,07/01/2017,2017,01,07,2,10.6
PM10,ug/m3,07/01/2017,2017,01,07,3,9.8
PM10,ug/m3,07/01/2017,2017,01,07,4,12.0
PM10,ug/m3,07/01/2017,2017,01,07,5,12.2
PM10,ug/m3,07/01/2017,2017,01,07,6,15.5
PM10,ug/m3,07/01/2017,2017,01,07,7,12.7
PM10,ug/m3,07/01/2017,2017,01,07,8,31.3
PM10,ug/m3,07/01/2017,2017,01,07,9,10.4
PM10,ug/m3,07/01/2017,2017,01,07,10,15.9
PM10,ug/m3,07/01/2017,2017,01,07,11,19.5
PM10,ug/m3,07/01/2017,2017,01,07,12,18.1
PM10,ug/m3,07/01/2017,2017,01,07,13,20.7
PM10,ug/m3,07/01/2017,2017,01,07,14,21.3
PM10,ug/m3,07/01/2017,2017,01,07,15,16.1
PM10,ug/m3,07/01/2017,2017,01,07,16,12.2
PM10,ug/m3,07/01/2017,2017,01,07,17,15.3
PM10,ug/m3,07/01/2017,2017,01,07,18,12.0
PM10,ug/m3,07/01/2017,2017,01,07,19,22.9
PM10,ug/m3,07/01/2017,2017,01,07,20,24.3
PM10,ug/m3,07/01/2017,2017,01,07,21,29.7
PM10,ug/m3,07/01/2017,2017,01,07,22,24.7
PM10,ug/m3,07/01/2017,2017,01,07,23,24.5
PM10,ug/m3,08/01/2017,2017,01,08,0,25.9
PM10,ug/m3,08/01/2017,2017,01,08,1,17.9
PM10,ug/m3,08/01/2017,2017,01,08,2,16.9
PM10,ug/m3,08/01/2017,2017,01,08,3,21.5
PM10,ug/m3,08/01/2017,2017,01,08,4,23.7
PM10,ug/m3,08/01/2017,2017,01,08,5,17.1
PM10,ug/m3,08/01/2017,2017,01,08,6,19.7
PM10,ug/m3,08/01/2017,2017,01,08,7,21.3
PM10,ug/m3,08/01/2017,2017,01,08,8,17.5
PM10,ug/m3,08/01/2017,2017,01,08,9,27.1
PM10,ug/m3,08/01/2017,2017,01,08,10,23.5
PM10,ug/m3,08/01/2017,2017,01,08,11,31.1
PM10,ug/m3,08/01/2017,2017,01,08,12,24.1
PM10,ug/m3,08/01/2017,2017,01,08,13,17.1
PM10,ug/m3,08/01/2017,2017,01,08,14,20.1
PM10,ug/m3,08/01/2017,2017,01,08,15,19.7
PM10,ug/m3,08/01/2017,2017,01,08,16,14.3
PM10,ug/m3,08/01/2017,2017,01,08,17,20.1
PM10,ug/m3,08/01/2017,2017,01,08,18,16.5
PM10,ug/m3,08/01/2017,2017,01,08,19,18.3
PM10,ug/m3,08/01/2017,2017,01,08,20,25.1
PM10,ug/m3,08/01/2017,2017,01,08,21,28.1
PM10,ug/m3,08/01/2017,2017,01,08,22,30.9
PM10,ug/m3,08/01/2017,2017,01,08,23,29.3
PM10,ug/m3,09/01/2017,2017,01,09,0,22.7
PM10,ug/m3,09/01/2017,2017,01,09,1,15.9
PM10,ug/m3,09/01/2017,2017,01,09,2,18.3
PM10,ug/m3,09/01/2017,2017,01,09,3,16.5
PM10,ug/m3,09/01/2017,2017,01,09,4,24.7
PM10,ug/m3,09/01/2017,2017,01,09,5,15.3
PM10,ug/m3,09/01/2017,2017,01,09,6,14.1
PM10,ug/m3,09/01/2017,2017,01,09,7,7.0
PM10,ug/m3,09/01/2017,2017,01,09,8,16.7
PM10,ug/m3,09/01/2017,2017,01,09,9,11.8
PM10,ug/m3,09/01/2017,2017,01,09,10,14.1
PM10,ug/m3,09/01/2017,2017,01,09,11,14.3
PM10,ug/m3,09/01/2017,2017,01,09,12,23.3
PM10,ug/m3,09/01/2017,2017,01,09,13,21.9
PM10,ug/m3,09/01/2017,2017,01,09,14,21.5
PM10,ug/m3,09/01/2017,2017,01,09,15,22.5
PM10,ug/m3,09/01/2017,2017,01,09,16,19.9
PM10,ug/m3,09/01/2017,2017,01,09,17,18.9
PM10,ug/m3,09/01/2017,2017,01,09,18,14.5
PM10,ug/m3,09/01/2017,2017,01,09,19,26.3
PM10,ug/m3,09/01/2017,2017,01,09,20,22.5
PM10,ug/m3,09/01/2017,2017,01,09,21,23.1
PM10,ug/m3,09/01/2017,2017,01,09,22,21.9
PM10,ug/m3,09/01/2017,2017,01,09,23,19.7
PM10,ug/m3,10/01/2017,2017,01,10,0,19.1
PM10,ug/m3,10/01/2017,2017,01,10,1,18.9
PM10,ug/m3,10/01/2017,2017,01,10,2,17.3
PM10,ug/m3,10/01/2017,2017,01,10,3,18.9
PM10,ug/m3,10/01/2017,2017,01,10,4,10.8
PM10,ug/m3,10/01/2017,2017,01,10,5,16.3
PM10,ug/m3,10/01/2017,2017,01,10,6,17.7
PM10,ug/m3,10/01/2017,2017,01,10,7,18.7
PM10,ug/m3,10/01/2017,2017,01,10,8,21.7
PM10,ug/m3,10/01/2017,2017,01,10,9,27.9
PM10,ug/m3,10/01/2017,2017,01,10,10,28.5
PM10,ug/m3,10/01/2017,2017,01,10,11,24.9
PM10,ug/m3,10/01/2017,2017,01,10,12,28.1
PM10,ug/m3,10/01/2017,2017,01,10,13,30.1
PM10,ug/m3,10/01/2017,2017,01,10,14,29.3
PM10,ug/m3,10/01/2017,2017,01,10,15,34.1
PM10,ug/m3,10/01/2017,2017,01,10,16,30.3
PM10,ug/m3,10/01/2017,2017,01,10,17,34.7
PM10,ug/m3,10/01/2017,2017,01,10,18,32.7
PM10,ug/m3,10/01/2017,2017,01,10,19,26.7
PM10,ug/m3,10/01/2017,2017,01,10,20,27.3
PM10,ug/m3,10/01/2017,2017,01,10,21,27.1
PM10,ug/m3,10/01/2017,2017,01,10,22,26.7
PM10,ug/m3,10/01/2017,2017,01,10,23,25.7
PM10,ug/m3,11/01/2017,2017,01,11,0,21.7
PM10,ug/m3,11/01/2017,2017,01,11,1,19.7
PM10,ug/m3,11/01/2017,2017,01,11,2,23.1
PM10,ug/m3,11/01/2017,2017,01,11,3,28.9
PM10,ug/m3,11/01/2017,2017,01,11,4,30.5
PM10,ug/m3,11/01/2017,2017,01,11,5,30.1
PM10,ug/m3,11/01/2017,2017,01,11,6,26.1
PM10,ug/m3,11/01/2017,2017,01,11,7,21.5
PM10,ug/m3,11/01/2017,2017,01,11,8,15.9
PM10,ug/m3,11/01/2017,2017,01,11,9,22.5
PM10,ug/m3,11/01/2017,2017,01,11,10,26.3
PM10,ug/m3,11/01/2017,2017,01,11,11,31.9
PM10,ug/m3,11/01/2017,2017,01,11,12,39.2
PM10,ug/m3,11/01/2017,2017,01,11,13,33.5
PM10,ug/m3,11/01/2017,2017,01,11,14,26.3
PM10,ug/m3,11/01/2017,2017,01,11,15,30.7
PM10,ug/m3,11/01/2017,2017,01,11,16,47.0
PM10,ug/m3,11/01/2017,2017,01,11,17,50.4
PM10,ug/m3,11/01/2017,2017,01,11,18,45.2
PM10,ug/m3,11/01/2017,2017,01,11,19,36.1
PM10,ug/m3,11/01/2017,2017,01,11,20,33.9
PM10,ug/m3,11/01/2017,2017,01,11,21,24.3
PM10,ug/m3,11/01/2017,2017,01,11,22,27.3
PM10,ug/m3,11/01/2017,2017,01,11,23,22.7
PM10,ug/m3,12/01/2017,2017,01,12,0,21.9
PM10,ug/m3,12/01/2017,2017,01,12,1,17.9
PM10,ug/m3,12/01/2017,2017,01,12,2,17.1
PM10,ug/m3,12/01/2017,2017,01,12,3,18.3
PM10,ug/m3,12/01/2017,2017,01,12,4,17.9
PM10,ug/m3,12/01/2017,2017,01,12,5,23.1
PM10,ug/m3,12/01/2017,2017,01,12,6,24.7
PM10,ug/m3,12/01/2017,2017,01,12,7,19.7
PM10,ug/m3,12/01/2017,2017,01,12,8,21.1
PM10,ug/m3,12/01/2017,2017,01,12,9,24.7
PM10,ug/m3,12/01/2017,2017,01,12,10,31.1
PM10,ug/m3,12/01/2017,2017,01,12,11,25.9
PM10,ug/m3,12/01/2017,2017,01,12,12,26.5
PM10,ug/m3,12/01/2017,2017,01,12,13,13.3
PM10,ug/m3,12/01/2017,2017,01,12,14,25.5
PM10,ug/m3,12/01/2017,2017,01,12,15,10.4
PM10,ug/m3,12/01/2017,2017,01,12,16,22.1
PM10,ug/m3,12/01/2017,2017,01,12,17,13.3
PM10,ug/m3,12/01/2017,2017,01,12,18,24.3
PM10,ug/m3,12/01/2017,2017,01,12,19,12.2
PM10,ug/m3,12/01/2017,2017,01,12,20,14.9
PM10,ug/m3,12/01/2017,2017,01,12,21,18.7
PM10,ug/m3,12/01/2017,2017,01,12,22,12.5
PM10,ug/m3,12/01/2017,2017,01,12,23,15.1
PM10,ug/m3,13/01/2017,2017,01,13,0,9.8
PM10,ug/m3,13/01/2017,2017,01,13,1,6.6
PM10,ug/m3,13/01/2017,2017,01,13,2,8.0
PM10,ug/m3,13/01/2017,2017,01,13,3,6.0
PM10,ug/m3,13/01/2017,2017,01,13,4,7.6
PM10,ug/m3,13/01/2017,2017,01,13,5,8.6
PM10,ug/m3,13/01/2017,2017,01,13,6,5.6
PM10,ug/m3,13/01/2017,2017,01,13,7,8.8
PM10,ug/m3,13/01/2017,2017,01,13,8,11.2
PM10,ug/m3,13/01/2017,2017,01,13,9,16.3
PM10,ug/m3,13/01/2017,2017,01,13,10,13.9
PM10,ug/m3,13/01/2017,2017,01,13,11,20.9
PM10,ug/m3,13/01/2017,2017,01,13,12,23.1
PM10,ug/m3,13/01/2017,2017,01,13,13,24.7
PM10,ug/m3,13/01/2017,2017,01,13,14,14.7
PM10,ug/m3,13/01/2017,2017,01,13,15,22.9
PM10,ug/m3,13/01/2017,2017,01,13,16,45.6
PM10,ug/m3,13/01/2017,2017,01,13,17,39.0
PM10,ug/m3,13/01/2017,2017,01,13,18,37.4
PM10,ug/m3,13/01/2017,2017,01,13,19,43.6
PM10,ug/m3,13/01/2017,2017,01,13,20,24.7
PM10,ug/m3,13/01/2017,2017,01,13,21,18.7
PM10,ug/m3,13/01/2017,2017,01,13,22,21.3
PM10,ug/m3,13/01/2017,2017,01,13,23,17.3
PM10,ug/m3,14/01/2017,2017,01,14,0,18.7
PM10,ug/m3,14/01/2017,2017,01,14,1,18.1
PM10,ug/m3,14/01/2017,2017,01,14,2,11.0
PM10,ug/m3,14/01/2017,2017,01,14,3,8.2
PM10,ug/m3,14/01/2017,2017,01,14,4,7.0
PM10,ug/m3,14/01/2017,2017,01,14,5,6.2
PM10,ug/m3,14/01/2017,2017,01,14,6,8.4
PM10,ug/m3,14/01/2017,2017,01,14,7,12.2
PM10,ug/m3,14/01/2017,2017,01,14,8,12.4
PM10,ug/m3,14/01/2017,2017,01,14,9,16.3
PM10,ug/m3,14/01/2017,2017,01,14,10,91.4
PM10,ug/m3,14/01/2017,2017,01,14,11,21.9
PM10,ug/m3,14/01/2017,2017,01,14,12,8.6
PM10,ug/m3,14/01/2017,2017,01,14,13,7.0
PM10,ug/m3,14/01/2017,2017,01,14,14,6.6
PM10,ug/m3,14/01/2017,2017,01,14,15,14.3
PM10,ug/m3,14/01/2017,2017,01,14,16,12.5
PM10,ug/m3,14/01/2017,2017,01,14,17,13.3
PM10,ug/m3,14/01/2017,2017,01,14,18,14.5
PM10,ug/m3,14/01/2017,2017,01,14,19,21.9
PM10,ug/m3,14/01/2017,2017,01,14,20,21.3
PM10,ug/m3,14/01/2017,2017,01,14,21,18.5
PM10,ug/m3,14/01/2017,2017,01,14,22,23.3
PM10,ug/m3,14/01/2017,2017,01,14,23,21.1
PM10,ug/m3,15/01/2017,2017,01,15,0,22.9
PM10,ug/m3,15/01/2017,2017,01,15,1,15.9
PM10,ug/m3,15/01/2017,2017,01,15,2,19.5
PM10,ug/m3,15/01/2017,2017,01,15,3,14.7
PM10,ug/m3,15/01/2017,2017,01,15,4,11.2
PM10,ug/m3,15/01/2017,2017,01,15,5,8.4
PM10,ug/m3,15/01/2017,2017,01,15,6,8.0
PM10,ug/m3,15/01/2017,2017,01,15,7,9.2
PM10,ug/m3,15/01/2017,2017,01,15,8,14.1
PM10,ug/m3,15/01/2017,2017,01,15,9,13.7
PM10,ug/m3,15/01/2017,2017,01,15,10,8.6
PM10,ug/m3,15/01/2017,2017,01,15,11,17.3
PM10,ug/m3,15/01/2017,2017,01,15,12,10.4
PM10,ug/m3,15/01/2017,2017,01,15,13,19.1
PM10,ug/m3,15/01/2017,2017,01,15,14,19.9
PM10,ug/m3,15/01/2017,2017,01,15,15,14.9
PM10,ug/m3,15/01/2017,2017,01,15,16,9.6
PM10,ug/m3,15/01/2017,2017,01,15,17,15.7
PM10,ug/m3,15/01/2017,2017,01,15,18,14.3
PM10,ug/m3,15/01/2017,2017,01,15,19,14.5
PM10,ug/m3,15/01/2017,2017,01,15,20,17.7
PM10,ug/m3,15/01/2017,2017,01,15,21,16.9
PM10,ug/m3,15/01/2017,2017,01,15,22,14.5
PM10,ug/m3,15/01/2017,2017,01,15,23,17.5
