Species,Units,Date,Year,Month,Day,Time,Value,Weekday
NOX,ug m-3 as NO2,25/11/2017,2017,11,25,19,51.1,SAT
NOX,ug m-3 as NO2,25/11/2017,2017,11,25,20,284.1,SAT
NOX,ug m-3 as NO2,25/11/2017,2017,11,25,21,336.9,SAT
NOX,ug m-3 as NO2,25/11/2017,2017,11,25,22,339.29999999999995,SAT
NOX,ug m-3 as NO2,25/11/2017,2017,11,25,23,326.70000000000005,SAT
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,0,52.65,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,1,50.7,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,2,43.6,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,3,44.6,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,4,54.25,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,5,50.9,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,6,52.65,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,7,54.75,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,8,59.75,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,9,57.75,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,10,46.45,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,11,30.2,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,12,23.0,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,13,18.75,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,14,22.65,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,15,24.3,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,16,33.25,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,17,38.4,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,18,35.8,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,19,35.6,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,20,176.10000000000002,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,21,131.7,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,22,112.19999999999999,SUN
NOX,ug m-3 as NO2,26/11/2017,2017,11,26,23,80.1,SUN
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,0,10.2,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,1,8.1,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,2,5.75,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,3,6.1,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,4,6.75,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,5,8.1,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,6,12.6,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,7,19.05,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,8,26.6,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,9,32.7,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,10,33.9,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,11,38.7,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,12,42.65,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,13,39.9,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,14,34.05,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,15,37.95,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,16,32.3,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,17,36.8,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,18,28.4,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,19,30.95,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,20,215.70000000000002,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,21,201.89999999999998,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,22,198.60000000000002,MON
NOX,ug m-3 as NO2,27/11/2017,2017,11,27,23,220.79999999999998,MON
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,0,28.6,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,1,18.2,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,2,17.85,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,3,15.35,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,4,19.7,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,5,25.0,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,6,45.85,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,7,72.0,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,8,84.699995,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,9,57.8,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,10,71.6,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,11,65.65,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,12,43.35,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,13,53.8,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,14,39.5,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,15,45.25,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,16,47.35,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,17,50.5,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,18,51.7,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,19,45.35,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,20,240.60000000000002,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,21,234.29999999999998,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,22,198.0,TUE
NOX,ug m-3 as NO2,28/11/2017,2017,11,28,23,191.7,TUE
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,0,29.8,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,1,22.6,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,2,16.75,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,3,17.5,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,4,17.55,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,5,21.75,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,6,37.35,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,7,42.45,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,8,48.25,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,9,48.8,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,10,51.6,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,11,46.65,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,12,46.8,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,13,33.9,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,14,35.15,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,15,30.3,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,16,31.15,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,17,32.2,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,18,29.05,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,19,23.4,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,20,122.39999999999999,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,21,130.8,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,22,147.60000000000002,WED
NOX,ug m-3 as NO2,29/11/2017,2017,11,29,23,164.10000000000002,WED
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,0,28.55,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,1,25.65,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,2,21.35,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,3,21.15,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,4,28.65,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,5,29.85,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,6,42.2,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,7,61.6,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,8,65.550005,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,9,76.050005,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,10,76.75,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,11,62.8,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,12,50.55,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,13,52.55,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,14,43.15,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,15,33.2,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,16,35.9,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,17,32.3,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,18,30.05,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,19,26.1,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,20,135.3,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,21,122.10000000000001,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,22,130.8,THU
NOX,ug m-3 as NO2,30/11/2017,2017,11,30,23,127.5,THU
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,0,18.45,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,1,12.75,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,2,25.8,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,3,22.1,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,4,17.3,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,5,16.35,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,6,23.7,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,7,24.85,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,8,24.4,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,9,30.5,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,10,23.6,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,11,27.75,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,12,27.85,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,13,19.6,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,14,24.35,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,15,31.25,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,16,35.8,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,17,28.95,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,18,29.3,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,19,33.9,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,20,198.0,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,21,189.60000000000002,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,22,200.39999999999998,FRI
NOX,ug m-3 as NO2,01/12/2017,2017,12,1,23,201.0,FRI
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,0,42.75,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,1,36.75,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,2,33.55,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,3,26.6,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,4,30.75,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,5,29.85,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,6,33.25,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,7,56.2,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,8,70.15,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,9,118.550005,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,10,129.600005,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,11,121.9,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,12,131.699995,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,13,104.0,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,14,93.4,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,15,92.15,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,16,82.25,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,17,81.9,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,18,88.75,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,19,81.15,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,20,602.4000000000001,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,21,659.0999999999999,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,22,672.9000000000001,SAT
NOX,ug m-3 as NO2,02/12/2017,2017,12,2,23,701.4000000000001,SAT
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,0,91.199995,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,1,34.6,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,2,35.15,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,3,28.75,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,4,25.75,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,5,22.1,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,6,26.9,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,7,23.75,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,8,23.6,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,9,26.55,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,10,33.0,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,11,43.3,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,12,44.95,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,13,37.45,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,14,33.1,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,15,33.25,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,16,39.85,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,17,38.05,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,18,41.95,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,19,42.15,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,20,211.79999999999998,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,21,279.0,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,22,194.70000000000002,SUN
NOX,ug m-3 as NO2,03/12/2017,2017,12,3,23,165.60000000000002,SUN
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,0,26.75,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,1,24.5,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,2,25.3,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,3,25.2,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,4,27.05,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,5,33.05,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,6,48.9,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,7,58.75,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,8,70.449995,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,9,103.800005,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,10,93.75,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,11,82.0,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,12,59.1,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,13,60.55,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,14,69.75,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,15,57.35,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,16,44.8,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,17,42.25,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,18,37.8,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,19,44.7,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,20,229.5,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,21,256.79999999999995,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,22,272.70000000000005,MON
NOX,ug m-3 as NO2,04/12/2017,2017,12,4,23,230.39999999999998,MON
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,0,32.9,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,1,35.25,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,2,33.05,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,3,32.35,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,4,27.4,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,5,38.3,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,6,57.35,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,7,76.1,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,8,84.300005,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,9,72.449995,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,10,55.65,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,11,39.45,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,12,46.6,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,13,41.4,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,14,40.2,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,15,43.35,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,16,41.3,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,17,36.55,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,18,34.1,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,19,30.25,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,20,176.10000000000002,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,21,149.10000000000002,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,22,124.80000000000001,TUE
NOX,ug m-3 as NO2,05/12/2017,2017,12,5,23,98.39999999999999,TUE
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,0,13.45,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,1,10.5,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,2,9.55,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,3,10.8,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,4,9.75,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,5,14.45,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,6,21.35,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,7,32.4,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,8,40.95,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,9,44.05,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,10,34.35,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,11,29.85,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,12,28.05,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,13,24.95,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,14,23.55,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,15,26.1,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,16,20.95,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,17,20.05,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,18,18.1,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,19,15.7,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,20,72.30000000000001,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,21,74.1,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,22,76.5,WED
NOX,ug m-3 as NO2,06/12/2017,2017,12,6,23,53.699999999999996,WED
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,0,8.35,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,1,6.6,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,2,5.6,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,3,6.05,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,4,5.4,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,5,7.2,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,6,11.7,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,7,15.25,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,8,18.3,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,9,18.8,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,10,17.9,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,11,22.8,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,12,29.2,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,13,37.55,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,14,46.4,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,15,45.0,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,16,49.0,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,17,52.2,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,18,51.45,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,19,35.2,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,20,192.29999999999998,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,21,201.0,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,22,166.5,THU
NOX,ug m-3 as NO2,07/12/2017,2017,12,7,23,194.70000000000002,THU
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,0,26.25,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,1,16.3,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,2,16.8,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,3,16.8,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,4,13.0,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,5,20.05,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,6,35.0,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,7,41.25,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,8,55.9,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,9,51.1,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,10,55.65,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,11,45.45,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,12,39.6,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,13,37.2,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,14,30.75,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,15,35.45,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,16,46.85,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,17,46.45,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,18,36.15,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,19,39.5,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,20,250.79999999999998,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,21,163.2,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,22,166.8,FRI
NOX,ug m-3 as NO2,08/12/2017,2017,12,8,23,194.70000000000002,FRI
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,0,36.95,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,1,29.0,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,2,23.4,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,3,22.6,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,4,19.55,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,5,20.1,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,6,25.9,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,7,32.85,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,8,48.0,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,9,48.7,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,10,52.15,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,11,56.8,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,12,47.65,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,13,40.4,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,14,38.5,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,15,39.8,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,16,29.9,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,17,37.65,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,18,41.65,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,19,46.0,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,20,231.89999999999998,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,21,203.10000000000002,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,22,184.5,SAT
NOX,ug m-3 as NO2,09/12/2017,2017,12,9,23,241.79999999999998,SAT
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,0,47.0,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,1,41.35,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,2,24.9,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,3,13.75,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,4,15.3,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,5,15.5,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,6,9.35,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,7,9.15,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,8,16.4,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,9,16.2,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,10,21.7,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,11,22.85,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,12,26.3,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,13,35.75,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,14,34.0,SUN
NOX,ug m-3 as NO2,10/12/2017,2017,12,10,15,35.55,SUN
